Symbol,Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
AAPL,1629383700,0,19-08-2021 14:35,145.809997,145.850006,145.630004,145.696105,686908
AAPL,1629384000,0,19-08-2021 14:40,145.699493,145.845199,145.585006,145.771804,725580
AAPL,1629384300,0,19-08-2021 14:45,145.779998,145.899993,145.560195,145.619995,821404
AAPL,1629384600,0,19-08-2021 14:50,145.619995,146.058105,145.520095,145.994598,944939
AAPL,1629384900,0,19-08-2021 14:55,146.020004,146.520004,145.994995,146.371307,1337186
AAPL,1629385200,0,19-08-2021 15:00,146.378997,146.639999,146.320007,146.630004,962960
AAPL,1629385500,0,19-08-2021 15:05,146.630004,146.690002,146.339904,146.428802,906544
AAPL,1629385800,0,19-08-2021 15:10,146.429992,146.559997,146.237701,146.265701,694000
AAPL,1629386100,0,19-08-2021 15:15,146.264999,146.599899,146.190002,146.554992,598611
AAPL,1629386400,0,19-08-2021 15:20,146.550003,146.720001,146.509902,146.697799,856048
AAPL,1629386700,0,19-08-2021 15:25,146.690002,146.710006,146.289993,146.429901,773267
AAPL,1629387000,0,19-08-2021 15:30,146.434997,146.820007,146.419998,146.800094,977070
AAPL,1629387300,0,19-08-2021 15:35,146.809997,146.962295,146.710006,146.899993,994323
AAPL,1629387600,0,19-08-2021 15:40,146.910003,147.169998,146.884994,147.160003,919672
AAPL,1629387900,0,19-08-2021 15:45,147.149993,147.5,147.149993,147.389999,1278869
AAPL,1629388200,0,19-08-2021 15:50,147.399993,147.505004,147.321899,147.385192,681948
AAPL,1629388500,0,19-08-2021 15:55,147.389999,147.669998,147.389205,147.619995,959917
AAPL,1629388800,0,19-08-2021 16:00,147.619995,147.75,147.429992,147.434997,1037336
AAPL,1629389100,0,19-08-2021 16:05,147.434997,147.520004,147.233093,147.240005,769597
AAPL,1629389400,0,19-08-2021 16:10,147.240005,147.449996,147.220001,147.429992,671139
AAPL,1629389700,0,19-08-2021 16:15,147.440002,147.669998,147.270004,147.5923,728135
AAPL,1629390000,0,19-08-2021 16:20,147.589996,147.639892,147.350006,147.440002,580413
AAPL,1629390300,0,19-08-2021 16:25,147.440002,147.509994,147.380004,147.445007,507116
AAPL,1629390600,0,19-08-2021 16:30,147.445007,147.910003,147.440002,147.910003,920652
AAPL,1629390900,0,19-08-2021 16:35,147.919998,148,147.789993,147.985,788233
AAPL,1629391200,0,19-08-2021 16:40,147.984802,148,147.794998,147.820007,572565
AAPL,1629391500,0,19-08-2021 16:45,147.824996,147.8759,147.699996,147.86,510758
AAPL,1629391800,0,19-08-2021 16:50,147.86,147.979995,147.699996,147.729995,538631
AAPL,1629392100,0,19-08-2021 16:55,147.729995,147.828994,147.619995,147.623001,486917
AAPL,1629392400,0,19-08-2021 17:00,147.625,147.75,147.429992,147.434997,768965
AAPL,1629392700,0,19-08-2021 17:05,147.429992,147.470001,147.154998,147.328704,874362
AAPL,1629393000,0,19-08-2021 17:10,147.320098,147.529998,147.320007,147.477005,682641
AAPL,1629393300,0,19-08-2021 17:15,147.460006,147.509994,147.240005,147.304992,439809
AAPL,1629393600,0,19-08-2021 17:20,147.300003,147.399993,147.240005,147.309997,521132
AAPL,1629393900,0,19-08-2021 17:25,147.320007,147.399993,146.960006,146.960906,691250
AAPL,1629394200,0,19-08-2021 17:30,146.968597,147.029998,146.699996,146.880004,843491
AAPL,1629394500,0,19-08-2021 17:35,146.884994,146.990005,146.740005,146.960006,656007
AAPL,1629394800,0,19-08-2021 17:40,146.960006,147.145004,146.930099,147.11,831563
AAPL,1629395100,0,19-08-2021 17:45,147.11,147.160003,146.981002,147.160003,405611
AAPL,1629395400,0,19-08-2021 17:50,147.149993,147.240005,147.059997,147.070007,518256
AAPL,1629395700,0,19-08-2021 17:55,147.085006,147.090896,146.809997,146.809997,536195
AAPL,1629396000,0,19-08-2021 18:00,146.809997,146.960006,146.524993,146.528701,832574
AAPL,1629396300,0,19-08-2021 18:05,146.529998,146.61,146.384994,146.539993,940719
AAPL,1629396600,0,19-08-2021 18:10,146.539993,146.615005,146.455001,146.5,593121
AAPL,1629396900,0,19-08-2021 18:15,146.490005,146.619903,146.330001,146.5587,573292
AAPL,1629397200,0,19-08-2021 18:20,146.550003,146.664993,146.419998,146.649993,465268
AAPL,1629397500,0,19-08-2021 18:25,146.654495,146.75,146.059997,146.089996,1006289
AAPL,1629397800,0,19-08-2021 18:30,146.089996,146.160003,145.839996,146.149993,1093245
AAPL,1629398100,0,19-08-2021 18:35,146.149902,146.36,146.089996,146.274993,716212
AAPL,1629398400,0,19-08-2021 18:40,146.270004,146.479995,146.089996,146.384994,800866
AAPL,1629398700,0,19-08-2021 18:45,146.375,146.419998,146.229995,146.304992,683993
AAPL,1629399000,0,19-08-2021 18:50,146.300003,146.720001,146.070007,146.690002,1023750
AAPL,1629399300,0,19-08-2021 18:55,146.690002,146.86,146.660003,146.835006,752869
AAPL,1629399600,0,19-08-2021 19:00,146.830001,147.080001,146.800003,147,965383
AAPL,1629399900,0,19-08-2021 19:05,147,147.080001,146.869995,146.945007,718476
AAPL,1629400200,0,19-08-2021 19:10,146.945007,147.020004,146.811996,146.904998,634353
AAPL,1629400500,0,19-08-2021 19:15,146.904998,147.089996,146.869995,147.029403,759696
AAPL,1629400800,0,19-08-2021 19:20,147.029998,147.100006,146.934997,147.054992,575627
AAPL,1629401100,0,19-08-2021 19:25,147.059997,147.240005,147.050003,147.229995,709745
AAPL,1629401400,0,19-08-2021 19:30,147.223999,147.289993,147.080001,147.229995,794869
AAPL,1629401700,0,19-08-2021 19:35,147.229995,147.300003,146.940002,146.985,880193
AAPL,1629402000,0,19-08-2021 19:40,146.979995,147.020004,146.679992,146.830001,1067473
AAPL,1629402300,0,19-08-2021 19:45,146.829895,146.829895,146.61,146.759994,955420
AAPL,1629402600,0,19-08-2021 19:50,146.75,146.899993,146.490005,146.491195,1461699
AAPL,1629402900,0,19-08-2021 19:55,146.5,146.75,146.350006,146.669998,2100225
AAPL,1629403200,0,19-08-2021 20:00,146.699996,146.699996,146.699996,146.699996,
AAPL,1629466200,0,20-08-2021 13:30,147.440002,147.660003,147.020004,147.125,4696771
AAPL,1629466500,0,20-08-2021 13:35,147,147.257995,146.869995,147.227096,1690254
AAPL,1629466800,0,20-08-2021 13:40,147.25,147.330001,146.800003,147.11,1272114
AAPL,1629467100,0,20-08-2021 13:45,147.25,147.539993,147.169998,147.270004,1626767
AAPL,1629467400,0,20-08-2021 13:50,147.425903,147.690002,147.379898,147.589996,1323309
AAPL,1629467700,0,20-08-2021 13:55,147.589996,147.770004,147.410995,147.483093,1066510
AAPL,1629468000,0,20-08-2021 14:00,147.490005,147.740005,147.350006,147.539993,956493
AAPL,1629468300,0,20-08-2021 14:05,147.531997,147.729995,147.529998,147.615707,832299
AAPL,1629468600,0,20-08-2021 14:10,147.619995,147.839996,147.570007,147.639999,821784
AAPL,1629468900,0,20-08-2021 14:15,147.638305,148.070007,147.490005,148.009994,1238954
AAPL,1629469200,0,20-08-2021 14:20,148.014999,148.330001,147.990005,148.276992,1189864
AAPL,1629469500,0,20-08-2021 14:25,148.274993,148.330001,147.949996,148.080001,906516
AAPL,1629469800,0,20-08-2021 14:30,148.080001,148.285003,148.050003,148.270095,726725
AAPL,1629470100,0,20-08-2021 14:35,148.270004,148.5,148.202194,148.259994,1228858
AAPL,1629470400,0,20-08-2021 14:40,148.25,148.36,148.130004,148.179992,687745
AAPL,1629470700,0,20-08-2021 14:45,148.195007,148.229904,147.979995,148.035003,764493
AAPL,1629471000,0,20-08-2021 14:50,148.039993,148.080001,147.789993,147.929992,662537
AAPL,1629471300,0,20-08-2021 14:55,147.924804,148.070007,147.86,147.870697,582986
AAPL,1629471600,0,20-08-2021 15:00,147.869995,147.979995,147.770004,147.770004,462620
AAPL,1629471900,0,20-08-2021 15:05,147.779907,147.970001,147.750106,147.941101,468906
AAPL,1629472200,0,20-08-2021 15:10,147.940002,147.990005,147.794998,147.919906,560102
AAPL,1629472500,0,20-08-2021 15:15,147.917205,147.960006,147.710006,147.759994,434321
AAPL,1629472800,0,20-08-2021 15:20,147.759994,147.86,147.699996,147.824996,421456
AAPL,1629473100,0,20-08-2021 15:25,147.830001,147.960006,147.730102,147.755004,408299
AAPL,1629473400,0,20-08-2021 15:30,147.75,147.999893,147.699996,147.987197,417611
AAPL,1629473700,0,20-08-2021 15:35,147.979995,148.035003,147.580001,147.609893,651463
AAPL,1629474000,0,20-08-2021 15:40,147.604995,147.619995,147.380004,147.460006,719518
AAPL,1629474300,0,20-08-2021 15:45,147.472,147.476898,147.289993,147.350006,698227
AAPL,1629474600,0,20-08-2021 15:50,147.36,147.430099,147.220092,147.289993,555101
AAPL,1629474900,0,20-08-2021 15:55,147.287994,147.369995,147.119995,147.350006,660993
AAPL,1629475200,0,20-08-2021 16:00,147.345001,147.569,147.240005,147.539993,616240
AAPL,1629475500,0,20-08-2021 16:05,147.550003,147.587997,147.429992,147.438598,467892
AAPL,1629475800,0,20-08-2021 16:10,147.434997,147.470001,147.279998,147.416198,425977
AAPL,1629476100,0,20-08-2021 16:15,147.414993,147.649993,147.369995,147.580001,509675
AAPL,1629476400,0,20-08-2021 16:20,147.585006,147.664993,147.509994,147.649993,282482
AAPL,1629476700,0,20-08-2021 16:25,147.649993,147.809997,147.592697,147.800003,469610
AAPL,1629477000,0,20-08-2021 16:30,147.809494,147.919906,147.789993,147.880004,462789
AAPL,1629477300,0,20-08-2021 16:35,147.8712,147.969894,147.865005,147.919097,399348
AAPL,1629477600,0,20-08-2021 16:40,147.914993,147.940002,147.759994,147.851806,555224
AAPL,1629477900,0,20-08-2021 16:45,147.852996,148.024993,147.809997,147.970001,536529
AAPL,1629478200,0,20-08-2021 16:50,147.966705,148.070007,147.919998,147.960006,497606
AAPL,1629478500,0,20-08-2021 16:55,147.955001,148,147.830001,147.895004,326972
AAPL,1629478800,0,20-08-2021 17:00,147.910003,147.949996,147.830001,147.934997,286847
AAPL,1629479100,0,20-08-2021 17:05,147.934997,147.976898,147.884994,147.932495,216008
AAPL,1629479400,0,20-08-2021 17:10,147.940002,148,147.850006,148,331996
AAPL,1629479700,0,20-08-2021 17:15,148,148.009994,147.910003,147.925003,257371
AAPL,1629480000,0,20-08-2021 17:20,147.928207,148.020004,147.899993,148.017501,255420
AAPL,1629480300,0,20-08-2021 17:25,148.012893,148.029907,147.866699,147.917694,253747
AAPL,1629480600,0,20-08-2021 17:30,147.912002,147.994995,147.865005,147.876693,532384
AAPL,1629480900,0,20-08-2021 17:35,147.870101,147.880004,147.779998,147.779998,379620
AAPL,1629481200,0,20-08-2021 17:40,147.779998,147.830001,147.720001,147.779998,314871
AAPL,1629481500,0,20-08-2021 17:45,147.779998,147.789901,147.600006,147.61,398909
AAPL,1629481800,0,20-08-2021 17:50,147.600006,147.690002,147.550003,147.679992,398742
AAPL,1629482100,0,20-08-2021 17:55,147.679992,147.746704,147.582199,147.746704,397373
AAPL,1629482400,0,20-08-2021 18:00,147.740005,147.850006,147.711395,147.820007,401081
AAPL,1629482700,0,20-08-2021 18:05,147.824996,147.889999,147.809997,147.850006,346404
AAPL,1629483000,0,20-08-2021 18:10,147.852203,147.889999,147.720001,147.820999,350756
AAPL,1629483300,0,20-08-2021 18:15,147.820007,147.880004,147.779998,147.850006,250867
AAPL,1629483600,0,20-08-2021 18:20,147.850006,147.856704,147.720001,147.75,230865
AAPL,1629483900,0,20-08-2021 18:25,147.759994,147.809997,147.679992,147.720001,403169
AAPL,1629484200,0,20-08-2021 18:30,147.714996,147.720001,147.580001,147.585006,361127
AAPL,1629484500,0,20-08-2021 18:35,147.580001,147.770004,147.559997,147.720001,439703
AAPL,1629484800,0,20-08-2021 18:40,147.720306,147.850006,147.699996,147.729995,469191
AAPL,1629485100,0,20-08-2021 18:45,147.720001,147.759994,147.600006,147.690002,326706
AAPL,1629485400,0,20-08-2021 18:50,147.679992,147.779998,147.649993,147.729995,271239
AAPL,1629485700,0,20-08-2021 18:55,147.731597,147.960006,147.731597,147.959899,418746
AAPL,1629486000,0,20-08-2021 19:00,147.959197,147.960006,147.8385,147.869995,364261
AAPL,1629486300,0,20-08-2021 19:05,147.875,147.899993,147.800003,147.854995,248841
AAPL,1629486600,0,20-08-2021 19:10,147.865005,147.979904,147.839996,147.975006,298278
AAPL,1629486900,0,20-08-2021 19:15,147.972106,148.050003,147.970092,148.035003,438791
AAPL,1629487200,0,20-08-2021 19:20,148.029998,148.165893,148.020004,148.139999,576296
AAPL,1629487500,0,20-08-2021 19:25,148.139999,148.139999,148.020004,148.084793,545010
AAPL,1629487800,0,20-08-2021 19:30,148.087005,148.089996,147.949996,148.043106,573491
AAPL,1629488100,0,20-08-2021 19:35,148.044998,148.139999,148.039993,148.110992,557801
AAPL,1629488400,0,20-08-2021 19:40,148.110107,148.139999,148.044998,148.100296,579357
AAPL,1629488700,0,20-08-2021 19:45,148.11,148.11,148,148.014999,843654
AAPL,1629489000,0,20-08-2021 19:50,148.010101,148.119995,147.945007,148.089996,1047170
AAPL,1629489300,0,20-08-2021 19:55,148.089996,148.289993,148.059997,148.190002,2587217
AAPL,1629489600,0,20-08-2021 20:00,148.190002,148.190002,148.190002,148.190002,
AAPL,1629725400,0,23-08-2021 13:30,148.5,148.75,147.960006,148.160003,3572227
AAPL,1629725700,0,23-08-2021 13:35,148.089996,148.479995,147.893997,148.125,1608913
AAPL,1629726000,0,23-08-2021 13:40,148.25,148.639999,148.220001,148.460006,1358778
AAPL,1629726300,0,23-08-2021 13:45,148.5,148.75,148.335006,148.720001,1124545
AAPL,1629726600,0,23-08-2021 13:50,148.5,148.675003,148.404998,148.575103,1234654
AAPL,1629726900,0,23-08-2021 13:55,148.589996,148.770004,148.589996,148.635696,915697
AAPL,1629727200,0,23-08-2021 14:00,148.649993,149.029998,148.490005,149.000106,1447508
AAPL,1629727500,0,23-08-2021 14:05,149.009994,149.25,148.979995,149.080001,1390781
AAPL,1629727800,0,23-08-2021 14:10,149.080001,149.160003,148.869995,149.035003,942908
AAPL,1629728100,0,23-08-2021 14:15,149.035003,149.279998,148.919998,149.274993,784394
AAPL,1629728400,0,23-08-2021 14:20,149.270004,149.399902,149.199996,149.289993,960674
AAPL,1629728700,0,23-08-2021 14:25,149.282501,149.550003,149.259994,149.324996,927569
AAPL,1629729000,0,23-08-2021 14:30,149.330001,149.509994,149.240005,149.477493,797907
AAPL,1629729300,0,23-08-2021 14:35,149.471496,149.544998,149.25,149.460006,709195
AAPL,1629729600,0,23-08-2021 14:40,149.449996,149.535003,149.36,149.485,621294
AAPL,1629729900,0,23-08-2021 14:45,149.485,149.649993,149.440093,149.631607,627922
AAPL,1629730200,0,23-08-2021 14:50,149.630004,149.770004,149.600006,149.699905,690528
AAPL,1629730500,0,23-08-2021 14:55,149.695007,149.710006,149.399993,149.470001,683869
AAPL,1629730800,0,23-08-2021 15:00,149.479995,149.669998,149.449996,149.455001,714241
AAPL,1629731100,0,23-08-2021 15:05,149.451995,149.570007,149.410995,149.500198,550945
AAPL,1629731400,0,23-08-2021 15:10,149.505004,149.664993,149.430099,149.600006,492455
AAPL,1629731700,0,23-08-2021 15:15,149.600097,149.699996,149.550003,149.550292,440912
AAPL,1629732000,0,23-08-2021 15:20,149.550003,149.679901,149.490005,149.505004,463327
AAPL,1629732300,0,23-08-2021 15:25,149.509994,149.689895,149.480102,149.649993,423572
AAPL,1629732600,0,23-08-2021 15:30,149.645004,149.869995,149.645004,149.869995,657522
AAPL,1629732900,0,23-08-2021 15:35,149.869995,149.899993,149.639999,149.679992,620925
AAPL,1629733200,0,23-08-2021 15:40,149.679901,149.770004,149.619995,149.705001,558066
AAPL,1629733500,0,23-08-2021 15:45,149.705001,149.820007,149.699996,149.75,531453
AAPL,1629733800,0,23-08-2021 15:50,149.749893,149.940002,149.749893,149.86,846360
AAPL,1629734100,0,23-08-2021 15:55,149.850006,149.940002,149.820907,149.889495,396047
AAPL,1629734400,0,23-08-2021 16:00,149.884994,149.970001,149.800003,149.809997,610051
AAPL,1629734700,0,23-08-2021 16:05,149.817504,149.880004,149.759994,149.799896,402419
AAPL,1629735000,0,23-08-2021 16:10,149.800003,149.839996,149.770004,149.822296,282973
AAPL,1629735300,0,23-08-2021 16:15,149.830001,149.830001,149.660095,149.695007,513946
AAPL,1629735600,0,23-08-2021 16:20,149.695007,149.789993,149.665496,149.735,411721
AAPL,1629735900,0,23-08-2021 16:25,149.738906,149.830001,149.700103,149.813995,399804
AAPL,1629736200,0,23-08-2021 16:30,149.812606,149.970001,149.809997,149.845001,683111
AAPL,1629736500,0,23-08-2021 16:35,149.854995,149.854995,149.619995,149.722106,575838
AAPL,1629736800,0,23-08-2021 16:40,149.729995,149.850006,149.710006,149.779998,460725
AAPL,1629737100,0,23-08-2021 16:45,149.789993,149.799606,149.639999,149.645004,377334
AAPL,1629737400,0,23-08-2021 16:50,149.645004,149.759994,149.591995,149.730102,414942
AAPL,1629737700,0,23-08-2021 16:55,149.740005,149.839996,149.700103,149.826599,475413
AAPL,1629738000,0,23-08-2021 17:00,149.830001,149.970001,149.789993,149.910003,516254
AAPL,1629738300,0,23-08-2021 17:05,149.899993,150,149.875,149.983901,474584
AAPL,1629738600,0,23-08-2021 17:10,149.982604,150.149993,149.960098,150.029998,1469660
AAPL,1629738900,0,23-08-2021 17:15,150.039993,150.046295,149.86,149.955001,569439
AAPL,1629739200,0,23-08-2021 17:20,149.960006,149.960006,149.839996,149.839996,369959
AAPL,1629739500,0,23-08-2021 17:25,149.848999,149.848999,149.634506,149.708801,649971
AAPL,1629739800,0,23-08-2021 17:30,149.699996,149.809997,149.679992,149.809997,395010
AAPL,1629740100,0,23-08-2021 17:35,149.800003,149.820007,149.660003,149.710006,465462
AAPL,1629740400,0,23-08-2021 17:40,149.7182,149.839996,149.699996,149.784698,359360
AAPL,1629740700,0,23-08-2021 17:45,149.789993,149.929,149.760101,149.925003,381279
AAPL,1629741000,0,23-08-2021 17:50,149.925003,149.975006,149.86,149.949996,375256
AAPL,1629741300,0,23-08-2021 17:55,149.945007,150.009994,149.889999,149.904998,499717
AAPL,1629741600,0,23-08-2021 18:00,149.910003,149.955001,149.86,149.893798,392007
AAPL,1629741900,0,23-08-2021 18:05,149.895004,149.990005,149.895004,149.964996,381859
AAPL,1629742200,0,23-08-2021 18:10,149.970001,149.990005,149.869995,149.914993,386189
AAPL,1629742500,0,23-08-2021 18:15,149.914993,149.990005,149.880004,149.985,270811
AAPL,1629742800,0,23-08-2021 18:20,149.980895,150.070007,149.870101,149.934997,522318
AAPL,1629743100,0,23-08-2021 18:25,149.934997,149.957199,149.869995,149.889999,271013
AAPL,1629743400,0,23-08-2021 18:30,149.884399,150.029998,149.880004,149.993804,392232
AAPL,1629743700,0,23-08-2021 18:35,149.990097,150.059997,149.990005,150.054992,329142
AAPL,1629744000,0,23-08-2021 18:40,150.050094,150.089996,150.029998,150.042694,331876
AAPL,1629744300,0,23-08-2021 18:45,150.044998,150.139999,149.979995,150.139999,452006
AAPL,1629744600,0,23-08-2021 18:50,150.149902,150.190002,150.039993,150.089996,442490
AAPL,1629744900,0,23-08-2021 18:55,150.085006,150.130004,150,150.029098,407305
AAPL,1629745200,0,23-08-2021 19:00,150.029998,150.080001,149.974502,149.990097,468470
AAPL,1629745500,0,23-08-2021 19:05,149.990005,150.039993,149.940002,150.019897,443150
AAPL,1629745800,0,23-08-2021 19:10,150.0195,150.065002,150.009994,150.035003,458680
AAPL,1629746100,0,23-08-2021 19:15,150.039993,150.100006,149.949996,149.949996,515985
AAPL,1629746400,0,23-08-2021 19:20,149.949996,149.949996,149.830001,149.870101,419402
AAPL,1629746700,0,23-08-2021 19:25,149.875,149.990005,149.869995,149.964996,355702
AAPL,1629747000,0,23-08-2021 19:30,149.960006,150.080001,149.940002,150.070007,860669
AAPL,1629747300,0,23-08-2021 19:35,150.070007,150.074996,149.86,149.865005,501268
AAPL,1629747600,0,23-08-2021 19:40,149.861694,149.889999,149.800003,149.804992,659708
AAPL,1629747900,0,23-08-2021 19:45,149.800094,149.919998,149.729995,149.869995,740845
AAPL,1629748200,0,23-08-2021 19:50,149.869995,149.925003,149.740005,149.740005,1183608
AAPL,1629748500,0,23-08-2021 19:55,149.744995,149.75,149.578796,149.690002,1495092
AAPL,1629748800,0,23-08-2021 20:00,149.710006,149.710006,149.710006,149.710006,
AAPL,1629811800,0,24-08-2021 13:30,149.449996,150.039993,149.149993,149.759994,3848252
AAPL,1629812100,0,24-08-2021 13:35,149.75,150.070007,149.5,149.975006,1879461
AAPL,1629812400,0,24-08-2021 13:40,150.042999,150.770004,150.042999,150.737701,2086199
AAPL,1629812700,0,24-08-2021 13:45,150.75,150.850006,150.544998,150.710098,1451547
AAPL,1629813000,0,24-08-2021 13:50,150.710998,150.751296,150.380004,150.630004,1175145
AAPL,1629813300,0,24-08-2021 13:55,150.625,150.649993,150.429992,150.580001,1336532
AAPL,1629813600,0,24-08-2021 14:00,150.589996,150.589996,150.370101,150.419998,840692
AAPL,1629813900,0,24-08-2021 14:05,150.429992,150.669998,150.130096,150.610107,1317147
AAPL,1629814200,0,24-08-2021 14:10,150.610504,150.729995,150.5,150.550201,763962
AAPL,1629814500,0,24-08-2021 14:15,150.570007,150.641204,150.414993,150.520004,676248
AAPL,1629814800,0,24-08-2021 14:20,150.528503,150.679992,150.470001,150.61,955740
AAPL,1629815100,0,24-08-2021 14:25,150.600006,150.619995,150.370101,150.451095,532486
AAPL,1629815400,0,24-08-2021 14:30,150.449996,150.479995,150.309997,150.395004,527309
AAPL,1629815700,0,24-08-2021 14:35,150.399993,150.509994,150.350006,150.449996,541036
AAPL,1629816000,0,24-08-2021 14:40,150.445007,150.449905,150.279998,150.309997,607181
AAPL,1629816300,0,24-08-2021 14:45,150.301605,150.369995,150.104995,150.207,672208
AAPL,1629816600,0,24-08-2021 14:50,150.199996,150.240005,149.960006,150.029998,645430
AAPL,1629816900,0,24-08-2021 14:55,150.029998,150.095001,149.925003,149.990005,640703
AAPL,1629817200,0,24-08-2021 15:00,149.929992,149.979995,149.729003,149.809997,627226
AAPL,1629817500,0,24-08-2021 15:05,149.809997,149.929992,149.789993,149.872695,474152
AAPL,1629817800,0,24-08-2021 15:10,149.880004,149.947799,149.779998,149.916793,459752
AAPL,1629818100,0,24-08-2021 15:15,149.910003,149.970001,149.75,149.927001,555262
AAPL,1629818400,0,24-08-2021 15:20,149.936996,149.970001,149.845001,149.854995,375400
AAPL,1629818700,0,24-08-2021 15:25,149.854995,149.878997,149.445007,149.480102,1107633
AAPL,1629819000,0,24-08-2021 15:30,149.479995,149.539306,149.305099,149.492996,1073991
AAPL,1629819300,0,24-08-2021 15:35,149.5,149.774993,149.5,149.774993,730046
AAPL,1629819600,0,24-08-2021 15:40,149.771102,149.839996,149.604995,149.764999,615736
AAPL,1629819900,0,24-08-2021 15:45,149.765899,149.809997,149.5699,149.630004,471129
AAPL,1629820200,0,24-08-2021 15:50,149.634994,149.829895,149.595001,149.773696,457934
AAPL,1629820500,0,24-08-2021 15:55,149.774993,149.949996,149.729995,149.830001,515864
AAPL,1629820800,0,24-08-2021 16:00,149.830001,149.889999,149.559997,149.770004,625162
AAPL,1629821100,0,24-08-2021 16:05,149.774993,149.919998,149.720001,149.8199,499912
AAPL,1629821400,0,24-08-2021 16:10,149.830001,149.929901,149.820007,149.845001,320994
AAPL,1629821700,0,24-08-2021 16:15,149.850006,149.855606,149.699996,149.779998,307302
AAPL,1629822000,0,24-08-2021 16:20,149.775894,149.830001,149.678604,149.682495,299219
AAPL,1629822300,0,24-08-2021 16:25,149.684997,149.729995,149.639999,149.695007,287810
AAPL,1629822600,0,24-08-2021 16:30,149.690002,149.699996,149.585006,149.649993,381131
AAPL,1629822900,0,24-08-2021 16:35,149.664993,149.710006,149.589996,149.661605,326826
AAPL,1629823200,0,24-08-2021 16:40,149.669998,149.679901,149.550003,149.617004,288049
AAPL,1629823500,0,24-08-2021 16:45,149.619995,149.690002,149.589996,149.614807,298012
AAPL,1629823800,0,24-08-2021 16:50,149.613204,149.639999,149.539993,149.585006,275133
AAPL,1629824100,0,24-08-2021 16:55,149.589996,149.649902,149.520004,149.559997,228041
AAPL,1629824400,0,24-08-2021 17:00,149.559997,149.690002,149.539993,149.664993,300017
AAPL,1629824700,0,24-08-2021 17:05,149.6669,149.740005,149.619995,149.695297,329730
AAPL,1629825000,0,24-08-2021 17:10,149.690002,149.690002,149.520004,149.549499,308393
AAPL,1629825300,0,24-08-2021 17:15,149.544998,149.61,149.499298,149.565002,355013
AAPL,1629825600,0,24-08-2021 17:20,149.566696,149.630004,149.479995,149.550003,360716
AAPL,1629825900,0,24-08-2021 17:25,149.550003,149.649993,149.492202,149.615798,267022
AAPL,1629826200,0,24-08-2021 17:30,149.618606,149.657394,149.550003,149.550094,353789
AAPL,1629826500,0,24-08-2021 17:35,149.550003,149.600006,149.520004,149.554992,202440
AAPL,1629826800,0,24-08-2021 17:40,149.554992,149.649993,149.544998,149.61,280889
AAPL,1629827100,0,24-08-2021 17:45,149.61,149.637802,149.570007,149.600006,220015
AAPL,1629827400,0,24-08-2021 17:50,149.61,149.764999,149.585006,149.759994,289123
AAPL,1629827700,0,24-08-2021 17:55,149.759994,149.809997,149.619995,149.644897,341857
AAPL,1629828000,0,24-08-2021 18:00,149.649993,149.669998,149.589996,149.610107,258255
AAPL,1629828300,0,24-08-2021 18:05,149.615005,149.630004,149.539993,149.554992,320294
AAPL,1629828600,0,24-08-2021 18:10,149.550003,149.619995,149.539993,149.563705,231002
AAPL,1629828900,0,24-08-2021 18:15,149.567199,149.649993,149.500106,149.641998,390710
AAPL,1629829200,0,24-08-2021 18:20,149.639999,149.649993,149.524993,149.580001,225678
AAPL,1629829500,0,24-08-2021 18:25,149.580795,149.600006,149.514999,149.529006,186163
AAPL,1629829800,0,24-08-2021 18:30,149.520004,149.679992,149.5,149.654998,302691
AAPL,1629830100,0,24-08-2021 18:35,149.654998,149.664993,149.550003,149.579895,254775
AAPL,1629830400,0,24-08-2021 18:40,149.576797,149.629898,149.520004,149.61,337628
AAPL,1629830700,0,24-08-2021 18:45,149.619903,149.619995,149.570007,149.619995,210759
AAPL,1629831000,0,24-08-2021 18:50,149.629898,149.699996,149.570007,149.695007,291872
AAPL,1629831300,0,24-08-2021 18:55,149.695007,149.770004,149.670104,149.740005,350990
AAPL,1629831600,0,24-08-2021 19:00,149.75,149.869995,149.720001,149.795104,457278
AAPL,1629831900,0,24-08-2021 19:05,149.794998,149.815002,149.710006,149.735,295326
AAPL,1629832200,0,24-08-2021 19:10,149.735,149.800003,149.720092,149.75,284078
AAPL,1629832500,0,24-08-2021 19:15,149.75,149.839996,149.710006,149.828704,268290
AAPL,1629832800,0,24-08-2021 19:20,149.826004,149.899993,149.759994,149.899002,430867
AAPL,1629833100,0,24-08-2021 19:25,149.890106,149.904998,149.729995,149.800003,350165
AAPL,1629833400,0,24-08-2021 19:30,149.796798,149.809997,149.720001,149.729995,399823
AAPL,1629833700,0,24-08-2021 19:35,149.729995,149.75,149.639999,149.654998,354927
AAPL,1629834000,0,24-08-2021 19:40,149.654998,149.690002,149.61,149.630004,555985
AAPL,1629834300,0,24-08-2021 19:45,149.635498,149.679992,149.589996,149.619995,463191
AAPL,1629834600,0,24-08-2021 19:50,149.613998,149.630004,149.455001,149.5,858466
AAPL,1629834900,0,24-08-2021 19:55,149.5,149.660003,149.485,149.630004,1462657
AAPL,1629835200,0,24-08-2021 20:00,149.619995,149.619995,149.619995,149.619995,
AAPL,1629898200,0,25-08-2021 13:30,149.699996,150.320007,149.639999,149.699905,3524920
AAPL,1629898500,0,25-08-2021 13:35,149.699996,150.059997,149.580093,149.770004,1424746
